imdbId,plot
"With the robot city isolated and it's ambassadors ejected form the United Nations, a trade war begins to protect the human economy from superior products. When the trade war escalates into war the machines begin a seemingly unstoppable march across the globe. With solutions running out man darkens the sky to try and shut out the machine's main energy source, but the machines keep coming.—bob the moo",368575
"A biologist signs up for a dangerous, secret expedition in which the laws of nature don't apply.",2798920
"A live broadcast of the Broadway musical ""A Christmas Story"".",6881890
A teen uses a holograph to create a pop star for his friend's band.,393596
"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",7738550
"Nothing - not her father, not the church - can stop unruly Angela from being with her childhood best friend and great love, Sara in a 19th century Italian village.",1467306
A detective must work with an Orc to find a powerful wand before evil creatures do.,5519340
An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.,1590193
"Dave talks about not actually growing up in the projects, the hate he received from the transgender community, and from fake news.",7807952
A husband and wife live in an impoverished neighborhood in north Philadelphia while they raise their daughter and run a recording studio in their basement.,6149818
Dave jokes about the sexual assaults dominating the 2017 entertainment news and how and why people allow themselves to be abused.,7808620
"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.",5726086
"Bean Bunny is too small to be useful (says his brother) to help prepare for the Bunny Picnic, so he wanders off and sees a legendary persecutor of all rabbits: the farmer's dog. But nobody believes him when he tries to tell them he's seen the dog, until the dog breaks up the picnic. And it's up to Bean to come up with a plan to defeat the farmer's dog and discover the one thing the dog fears.—Kathy Li",92046
"It's Christmas time in the twin cities. Billy's working a lot of overtime, running barges on the Mississippi. He calls his friend Eddie, whom he hasn't seen in six months, and asks a favor: to drive with him to see his pregnant girlfriend, Patti, because Billy hasn't told her he's married and already has two children. The road trip of guy talk becomes a night of truths exchanged between men and women.—<jhailey@hotmail.com>",95835
A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,2704998
"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",4500922
"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",5104604
15 minutes of fame destroys the life of a man who works as a clapper in television.,5461956
Comedian Tom Segura rants about funny things about pop culture and the way of living in 2018.,7379330
"Noah meets Avery at a Halloween party and falls in love but gets friend-zoned. 3 years later, she's engaged to someone else. Noah returns in a time machine to fix things.",5783956
"Captain Strider, Special Forces Officer in the New World Alliance, has been double-crossed when he accepts to use a government issued experimental suit as protection. It is an experiment to test the suit, which he cannot take off.",1016024
"A documentary shot in the flat Dutch country, at the edge of the sea. It deals with very different themes. Animal documentary, activist, denouncing the capitalism that destroys the coast and employment in the maritime sector.",78090
"Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.",2548396
"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime.",5189670
A love story about two elders who decide to enjoy the little time they have left.,453047
"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft disappeared.",1365519
Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.,5607028
"A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",6053438
"Comedian and drummer Fred Armisen performs stand-up material, music, and sketches for an audience of fellow drummers.",7924798
"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",1137450
"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",1620680
